110,V76.89
149,E07.9
149,H54.7
149,I10
149,I11.9
149,I20
149,I20-I25
149,I20.8
149,I20.9
149,I21
149,I21.29
149,I21.9
149,I22
149,I24.8
149,I24.9
149,I25.6
149,I25.9
149,I45.9
149,I47.2
149,I49.01
149,I49.02
149,I49.3
149,I49.40
149,I49.49
149,I49.9
149,I50
149,I50.9
149,I51.9
149,I63.9
149,I95
149,I95.9
149,J98.9
149,M62.89
149,N08
149,N18.9
149,N19
149,N28.9
149,O99.419
149,P29.0
149,P29.12
149,P29.2
149,P29.4
149,P96.0
149,Q15.9
149,Q74.8
149,Q82.8
149,Q84.0
149,Q84.6
149,Q87.0
149,R00.1
149,R07.9
149,R41.89
149,R55
149,T14.8
149,Z56.0
149,Z72.3
149,Z72.89
149,Z76.89
149,253.5
149,276.69
149,276.9
149,301.9
149,369
149,369.9
149,390-459.99
149,401
149,401-405.99
149,401.9
149,410
149,410-414.99
149,410.80
149,410.9
149,410.90
149,413
149,413.9
149,414.0
149,414.8
149,414.9
149,426
149,426.9
149,427
149,427.1
149,427.41
149,427.6
149,427.60
149,427.69
149,427.89
149,427.9
149,428
149,428.0
149,428.9
149,429.2
149,429.9
149,430-438.99
149,434.91
149,436
149,437.9
149,438.7
149,458
149,458.9
149,459.9
149,496
149,571.5
149,580-629.99
149,586
149,592.0
149,593.9
149,599.9
149,729.99
149,781.99
149,782.3
149,786.5
149,786.50
149,796.4
149,830-839.99
149,997.91
154,D49.9
154,I21
154,I21.9
154,I22
154,I24.0
154,I25.82
154,I26
154,I26.99
154,I48.91
154,I82.90
154,T82.898
154,415.19
154,427.31
154,427.32
154,453.9
154,V22.2
161,A04.72
161,A49
161,A49.9
161,A50.05
161,B02
161,B02.22
161,B02.29
161,B02.9
161,B07.9
161,B34
161,B34.9
161,B49
161,B99.9
161,C18.2
161,C18.3
161,C18.4
161,C18.5
161,C18.6
161,C18.7
161,C18.9
161,C19
161,C50
161,C50-C50
161,C50.919
161,C50.929
161,C54.1
161,C61
161,C67.9
161,C79.51
161,C85.86
161,C85.96
161,D55.0
161,E61.1
161,E66.9
161,E70.29
161,E87.2
161,F19.10
161,F19.20
161,F22
161,F40.248
161,F40.298
161,F41.1
161,F41.9
161,F43.12
161,F43.9
161,F45.41
161,F48.9
161,F51.5
161,F79
161,G20
161,G25.79
161,G43
161,G43.9
161,G43.909
161,G44.00
161,G44.009
161,G44.019
161,G44.02
161,G44.029
161,G44.2
161,G44.20
161,G44.209
161,G44.40
161,G47.00
161,G89.11
161,G89.18
161,G90.2
161,G90.3
161,G93.7
161,H04.2
161,H04.20
161,H04.203
161,H04.209
161,H04.219
161,H04.229
161,H20.9
161,H57.03
161,H61.20
161,I00
161,I00-I02
161,I01.1
161,I09.9
161,I10
161,I21
161,I21.9
161,I22
161,I25.10
161,I31.9
161,I61.8
161,I61.9
161,I63.9
161,I77.9
161,I95
161,I95.9
161,J00
161,J02.9
161,J06.9
161,J11.1
161,J17
161,J20.9
161,J22
161,J30
161,J30.1
161,J30.2
161,J31.2
161,J32
161,J32.9
161,J34.89
161,J40
161,J42
161,J44.9
161,J45.909
161,J81.1
161,K08.89
161,K30
161,K52.89
161,K58.0
161,K59.0
161,K59.00
161,K72.90
161,K76.9
161,K92.2
161,L29
161,L29.8
161,L29.9
161,L30.9
161,L98.9
161,M06.30
161,M06.9
161,M08.00
161,M08.90
161,M10
161,M10.9
161,M14.80
161,M15-M19
161,M19.9
161,M19.90
161,M30.3
161,M48.8X9
161,M54
161,M54.5
161,M54.6
161,M54.9
161,M72.4
161,M79.0
161,M79.1
161,M79.2
161,M79.7
161,N10
161,N11.9
161,N12
161,N14.2
161,N18.9
161,N19
161,N28.9
161,N92.5
161,N94.4
161,N94.5
161,N94.6
161,O11.9
161,O14
161,O14.00
161,O14.10
161,O14.20
161,O14.9
161,O14.90
161,O60.10X0
161,O99.89
161,P22.1
161,P27.1
161,P27.8
161,P28.4
161,P28.5
161,P28.89
161,P29.2
161,P39.8
161,P54.3
161,P54.8
161,P54.9
161,P78.3
161,P81.9
161,P83.9
161,P92.09
161,P92.1
161,P96.0
161,P96.1
161,P96.2
161,Q25.0
161,Q69.2
161,R03.0
161,R04.0
161,R05
161,R06
161,R06.5
161,R06.82
161,R06.89
161,R06.9
161,R07.0
161,R09.3
161,R09.81
161,R09.82
161,R09.89
161,R10.13
161,R10.9
161,R11.0
161,R11.1
161,R11.10
161,R12
161,R19.5
161,R19.7
161,R20.0
161,R20.8
161,R25.1
161,R25.2
161,R26.89
161,R26.9
161,R29.898
161,R40.0
161,R41.89
161,R42
161,R44.3
161,R44.8
161,R45.0
161,R45.1
161,R45.4
161,R45.89
161,R46.81
161,R50.9
161,R51
161,R52
161,R58
161,R61
161,R63.0
161,R63.5
161,R63.8
161,R68.12
161,R68.89
161,R69
161,R89.8
161,R92.8
161,R94.30
161,R99
161,T14.8
161,T42.8X5
161,T50.902
161,T50.904
161,T50.905
161,T65.91
161,T75.3
161,T78.40
161,T88.8
161,W34.00
161,W88.8
161,Y92.009
161,Y92.129
161,Y92.239
161,Y92.410
161,Y92.531
161,Y92.810
161,Y92.813
161,Y92.814
161,Y92.815
161,Y92.89
161,Z01.00
161,Z03.89
161,Z05.9
161,Z33.1
161,Z37.9
161,Z56.0
161,Z63.79
161,Z72.6
161,Z72.820
161,Z78.9
161,Z91.09
161,Z91.89
161,041.00
161,041.9
161,053
161,053.19
161,053.9
161,057.9
161,078.1
161,078.10
161,079.99
161,136.9
161,182
161,185
161,188
161,188.9
161,200.2
161,200.20
161,250
161,250.00
161,271.0
161,271.1
161,274
161,274.0
161,274.00
161,274.9
161,277.0
161,277.00
161,277.6
161,282.2
161,287.9
161,288.2
161,297.9
161,300.00
161,300.9
161,301.3
161,302.89
161,304
161,304.60
161,304.9
161,304.90
161,305.00
161,305.90
161,307.42
161,307.47
161,307.81
161,307.9
161,308.2
161,309.83
161,331.0
161,331.11
161,331.81
161,331.9
161,332
161,332.0
161,333.90
161,333.99
161,338-338.99
161,338.1
161,338.18
161,338.2
161,338.29
161,339.00
161,339.02
161,339.1
161,339.10
161,339.3
161,339.89
161,346
161,346.20
161,346.9
161,346.90
161,349.89
161,349.9
161,355.1
161,359.1
161,359.29
161,36.06
161,372.14
161,375
161,375.2
161,375.20
161,375.9
161,379.42
161,379.99
161,38.1
161,388.7
161,388.70
161,390
161,390-392.99
161,390-459.99
161,401
161,401-405.99
161,401.9
161,410
161,410-414.99
161,410.9
161,410.90
161,412
161,413
161,413.9
161,414.0
161,414.00
161,414.01
161,429.2
161,429.9
161,430-438.99
161,431
161,434.91
161,436
161,437.9
161,446.1
161,447.9
161,458
161,458.9
161,459.0
161,459.9
161,460
161,460-466.99
161,461
161,461.9
161,462
161,472
161,477
161,477.0
161,477.9
161,478.19
161,478.29
161,487
161,487.1
161,490
161,493
161,493.00
161,493.9
161,493.90
161,496
161,50.5
161,514
161,518.89
161,519.8
161,525.9
161,530.81
161,536.8
161,564.0
161,564.00
161,572.8
161,573.9
161,578
161,578.9
161,580.89
161,586
161,625.3
161,642.40
161,642.5
161,644.2
161,644.20
161,644.21
161,696.0
161,698.9
161,707.9
161,708
161,708.9
161,709.9
161,710.0
161,714.0
161,715.00
161,715.9
161,715.90
161,715.96
161,716.9
161,716.90
161,719.4
161,719.40
161,719.50
161,719.9
161,719.90
161,720.0
161,724.1
161,724.2
161,724.5
161,729.0
161,729.1
161,729.2
161,729.82
161,729.9
161,729.99
161,747.0
161,755.02
161,780-789.99
161,780.09
161,780.1
161,780.2
161,780.39
161,780.52
161,780.57
161,780.60
161,780.79
161,780.96
161,780.99
161,781.0
161,781.99
161,782.3
161,783.0
161,783.9
161,784.0
161,784.1
161,784.92
161,784.99
161,786.00
161,786.06
161,786.09
161,786.2
161,786.5
161,786.50
161,787.02
161,787.03
161,787.1
161,787.91
161,789.0
161,789.00
161,793.80
161,796.2
161,796.4
161,797
161,798.0
161,799.22
161,799.89
161,799.9
161,830-839.99
161,840-848.99
161,86.82
161,862.22
161,89.8
161,959.9
161,977.9
161,994.6
161,995.0
161,995.20
161,995.3
161,997.91
161,999.9
161,E968.9
161,V20.2
161,V22.2
161,V24.2
161,V45.89
161,V58.1
161,V60.2
162,D74
162,D74.9
162,P28.2
162,R23.0
162,R41.89
162,R51
162,R55
162,R71.8
162,T65.91
162,289.7
162,780.0
162,780.2
162,782.5
162,784.0
162,784.92
164,B99.9
164,E87.1
164,P39.9
164,001-139.99
164,136.9
164,200.2
164,200.20
164,276.1
164,298.9
164,305.00
164,780.79
164,784.0
164,796.4
164,99.27
167,B34.9
167,G40.309
167,G40.409
167,G40.419
167,G40.9
167,G40.909
167,G40.A09
167,G40.A19
167,G43.4
167,G43.409
167,G43.419
167,H40
167,H40-H42
167,H40.039
167,H40.051
167,H40.052
167,H40.059
167,H40.20X0
167,H40.21
167,H40.211
167,H40.212
167,H40.213
167,H40.219
167,H40.2290
167,H40.50X0
167,H40.9
167,H81.0
167,H81.09
167,I50
167,I50.9
167,K30
167,L98.9
167,M35.7
167,N92.5
167,P22.1
167,P28.89
167,P29.0
167,P83.30
167,P90
167,Q15.0
167,Q87.4
167,Q87.40
167,Q87.43
167,Q89.9
167,R06.0
167,R06.00
167,R06.02
167,R06.82
167,R06.89
167,R10.9
167,R11.0
167,R41.89
167,R42
167,R51
167,R53.83
167,R54
167,R56.9
167,R60.9
167,R68.89
167,R69
167,T70.20
167,T70.29
167,Z33.1
167,Z76.89
167,270.0
167,276.2
167,276.3
167,331.4
167,345.00
167,345.10
167,345.9
167,345.90
167,346.3
167,346.30
167,348.2
167,348.82
167,359.3
167,365
167,365.0
167,365.04
167,365.2
167,365.20
167,365.22
167,365.23
167,365.60
167,365.9
167,386.0
167,386.00
167,428
167,428.0
167,428.9
167,536.8
167,740-759.99
167,759.3
167,759.5
167,759.82
167,759.9
167,780-789.99
167,780.39
167,780.57
167,780.79
167,781.3
167,782.3
167,784.0
167,784.92
167,786.01
167,786.05
167,786.06
167,786.09
167,787.02
167,788.42
167,796.4
167,799.89
167,799.9
167,92
167,977.9
167,993.2
167,V22.2
167,V62.81
168,B96.89
168,B99.9
168,C53.0
168,C53.1
168,C53.9
168,D06.9
168,D49
168,F09
168,F10.10
168,F10.2
168,F10.20
168,F10.21
168,F10.29
168,F19.20
168,F43.9
168,F81.9
168,F84.0
168,F90
168,F90.1
168,F90.9
168,G31.84
168,G40.309
168,G40.409
168,G40.419
168,G40.9
168,G40.909
168,G93.3
168,H60
168,H60.399
168,H60.9
168,H60.90
168,H93.90
168,I69.919
168,J00-J99
168,J98.9
168,L03.90
168,L29
168,L29.8
168,L29.9
168,L53.9
168,N32.9
168,N76.0
168,O23.599
168,O99.310
168,O99.314
168,P28.9
168,P83.39
168,P83.88
168,P90
168,Q82.5
168,Q87.0
168,Q93.89
168,R20.8
168,R41.841
168,R41.89
168,R52
168,R53.82
168,R56.9
168,T14.8
168,T78.40
168,Z56.0
168,Z63.8
168,Z73.3
168,00-99.99
168,041.9
168,078.1
168,078.10
168,136.9
168,140-239.99
168,180
168,180.9
168,199
168,276.51
168,294.9
168,299.0
168,300.9
168,303
168,303.90
168,304
168,304.60
168,304.9
168,304.90
168,314
168,314.01
168,314.9
168,334.8
168,338-338.99
168,345.9
168,345.90
168,380
168,380.1
168,380.10
168,380.30
168,380.9
168,460-519.99
168,519.9
168,596.4
168,596.9
168,616.1
168,616.10
168,616.10|041.9
168,642.4
168,642.40
168,682.9
168,695
168,695.9
168,698.9
168,715.00
168,715.9
168,715.90
168,729.99
168,780.39
168,780.71
168,780.79
168,780.99
168,781.2
168,796.4
168,830-839.99
168,88.7
168,89.8
168,90.52
168,959.01
168,99.27
168,995.3
168,E968.9
168,V12.60
168,V62.81
168,V76.89
193,A69.2
193,A69.20
193,B20
193,B99.9
193,E11
193,F02.80
193,F03
193,F03.9
193,F03.90
193,F09
193,F10.10
193,F10.2
193,F10.20
193,F10.21
193,F10.230
193,F10.231
193,F10.232
193,F10.239
193,F10.29
193,F31
193,F31.9
193,F32.9
193,F34.1
193,F81.9
193,F84.3
193,F90
193,F90.1
193,F90.9
193,F98.9
193,F99
193,F99-F99
193,G12.21
193,G30
193,G30.9
193,G31.84
193,G35
193,G51.0
193,G57.00
193,G70.89
193,G72.9
193,G89.3
193,H26.009
193,H26.9
193,I10
193,I63.9
193,I69.919
193,K05.30
193,K72
193,K72.90
193,M51.16
193,M51.17
193,M54.3
193,M54.30
193,M54.31
193,M54.32
193,M60-M63
193,M62.9
193,M72.4
193,M79.1
193,M79.7
193,N46.01
193,N46.8
193,N46.9
193,N48.6
193,N48.9
193,N97.9
193,O35.1XX0
193,O98.72
193,O99.310
193,O99.314
193,P11.3
193,P29.2
193,P94.9
193,Q90
193,Q90.0
193,Q90.9
193,Q99.2
193,Q99.8
193,Q99.9
193,R41.841
193,R41.89
193,R52
193,R53.83
193,R54
193,R73.9
193,R79.89
193,T50.905
193,T66
193,T79.8
193,T81.89
193,Z14.8
193,042
193,042-042.99
193,079.53
193,088.81
193,271.8
193,290
193,290.1
193,291.81
193,294.2
193,294.8
193,294.9
193,296.80
193,300.4
193,300.5
193,300.9
193,303
193,303.90
193,311
193,314
193,314.01
193,314.9
193,331.0
193,331.11
193,331.81
193,331.9
193,332
193,332.0
193,335.20
193,338-338.99
193,338.3
193,340
193,351
193,351.0
193,351.9
193,359
193,359.9
193,366
193,366.9
193,401
193,401-405.99
193,401.9
193,430-438.99
193,434.91
193,436
193,437.1
193,437.9
193,572.2
193,607
193,607.0
193,607.81
193,607.85
193,607.9
193,724.3
193,728.9
193,729.0
193,729.1
193,758.0
193,759.83
193,780-789.99
193,780.79
193,780.93
193,780.96
193,780.99
193,790.6
193,799.89
193,952.9
193,957.9
193,997.91
194,F04
194,G40.909
194,G45.4
194,G83.9
194,G90.2
194,H57.03
194,P90
194,R41.0
194,R41.1
194,R41.2
194,R41.3
194,R41.89
194,R45.0
194,R51
194,R56.9
194,T65.91
194,293.0
194,298.1
194,305.1
194,309.29
194,331.0
194,344.9
194,345.9
194,368.31
194,379.42
194,379.43
194,728.87
194,729.89
194,780-789.99
194,780.09
194,780.39
194,780.79
194,780.93
194,781.2
194,782.0
194,784.0
194,784.92
194,799.01
194,799.21
194,799.9
194,99.60
197,A15-A19
197,A15.7
197,A15.9
197,D53.1
197,D89.813
197,E08.9
197,E84
197,E84.0
197,E84.11
197,E84.19
197,E84.8
197,E84.9
197,E85
197,E85.81
197,E85.89
197,E85.9
197,H16.229
197,J11.1
197,J18.9
197,J20.9
197,J21.9
197,J40
197,J42
197,J43
197,J43.9
197,J44
197,J44.1
197,J44.9
197,J45
197,J45.90
197,J45.909
197,J47
197,J47.9
197,J80
197,J81.1
197,J98.01
197,J98.1
197,J98.11
197,J98.4
197,K29.70
197,K76.9
197,K86.9
197,L29
197,L29.8
197,L29.9
197,L65.9
197,L73.8
197,M35.01
197,N17.0
197,N99.0
197,O04.82
197,P25.8
197,P28.10
197,P28.89
197,P78.3
197,P92.09
197,P92.1
197,R05
197,R06.0
197,R06.00
197,R06.02
197,R11.0
197,R11.1
197,R11.10
197,R19.7
197,R20.8
197,R68.89
197,S36.11
197,S36.119
197,T39.1X1
197,T39.1X2
197,T39.1X4
197,T40.4X1
197,T40.4X2
197,T40.4X4
197,T50.904
197,T65.91
197,T75.1
197,T78.2
197,T79.5
197,T81.9XXS
197,Z33.1
197,Z55.3
197,010-018.99
197,011.90
197,052
197,052.9
197,079.99
197,23.1
197,277.0
197,277.00
197,277.3
197,277.30
197,277.39
197,296.99
197,299.0
197,299.00
197,300.9
197,307.81
197,331.81
197,338-338.99
197,339.1
197,339.10
197,346
197,346.9
197,346.90
197,36.06
197,36.1
197,36.10
197,388.3
197,388.30
197,388.8
197,390
197,390-392.99
197,410.90
197,420.90
197,429.2
197,433.10
197,434.91
197,435.9
197,446.1
197,459.0
197,460-519.99
197,480-488.99
197,486
197,487
197,487.0
197,487.1
197,490
197,491.2
197,491.20
197,492
197,492.8
197,493
197,493.9
197,493.90
197,494
197,494.0
197,496
197,514
197,515
197,518.0
197,518.52
197,518.89
197,519.9
197,534.90
197,536.8
197,573.9
197,578
197,578.9
197,584.5
197,625.3
197,686.9
197,698.9
197,710.2
197,714.0
197,729.82
197,769
197,780.4
197,780.60
197,780.79
197,780.96
197,780.99
197,782.1
197,784.0
197,786.05
197,786.09
197,786.2
197,787.02
197,799.21
197,799.89
197,799.9
197,848.9
197,864
197,88.7
197,965.4
197,977.9
197,995.0
197,998.9
197,V12.60
197,V22.2
236,00-99.99
236,079.99
236,136.9
236,145.9
236,149.8
236,345.6
236,345.60
236,349.89
236,359.71
236,462
236,465.9
236,478.19
236,521.0
236,521.00
236,523.10
236,523.6
236,528.9
236,68.23
236,729.1
236,781.2
236,784.0
236,784.1
236,784.99
236,785.50
236,796.4
236,799.21
236,89.8
236,959.09
236,V60.3
270,098
270,098.89
270,136.9
270,569.49
270,597.80
270,616.9
272,A04.72
272,B00.81
272,B27
272,B27.0
272,B27.00
272,B27.89
272,B27.9
272,B27.90
272,B27.99
272,D76.1
272,E78.00
272,F10.129
272,G04.81
272,G93.49
272,H35.52
272,I00-I99
272,I99.9
272,J02.8
272,J17
272,J70.9
272,K30
272,K52.89
272,K58.0
272,K71.0
272,K83.1
272,N19
272,O26.619
272,O26.62
272,P78.3
272,P81.9
272,P92.09
272,P92.1
272,P96.0
272,Q04.5
272,Q35.9
272,Q44.3
272,R10.13
272,R10.83
272,R10.9
272,R11.1
272,R11.10
272,R14.0
272,R14.3
272,R19.5
272,R19.7
272,R22.9
272,R29.898
272,R39.89
272,R41.89
272,R50.9
272,R52
272,R68.89
272,R94.30
272,T14.9
272,T14.90
272,T30.0
272,T50.904
272,T65.91
272,T65.94
272,Z01.00
272,Z33.1
272,Z53.20
272,Z55.3
272,Z78.9
272,00-99.99
272,038
272,038.9
272,075
272,216
272,216.9
272,253.5
272,259.8
272,272.0
272,272.4
272,302.89
272,314.0
272,314.00
272,338-338.99
272,390-459.99
272,429.2
272,429.9
272,459.9
272,52.52
272,536.8
272,537.9
272,564.1
272,576.2
272,576.8
272,586
272,592.0
272,729.99
272,759.89
272,780-789.99
272,780.2
272,780.60
272,780.79
272,780.96
272,780.99
272,781.2
272,787.03
272,787.3
272,787.7
272,787.91
272,796.4
272,799.89
272,800-999.99
272,88.7
272,89.8
272,934.9
272,940-949.99
272,949.0
272,959.9
272,96.33
272,977.9
272,989.4
272,E988.2
272,V22.2
272,V62.81
281,A50-A64
281,A60.00
281,A60.01
281,A60.04
281,A60.9
281,A64
281,B00
281,B00.0
281,B00.1
281,B00.3
281,B00.4
281,B00.50
281,B00.52
281,B00.89
281,B00.9
281,B01
281,B01.11
281,B01.89
281,B01.9
281,B02
281,B02.0
281,B02.22
281,B02.29
281,B02.3
281,B02.30
281,B02.7
281,B02.9
281,B20
281,B20-B20
281,B25
281,B25.8
281,B25.9
281,B27.00
281,B27.99
281,B34
281,B34.9
281,B88.0
281,B99.9
281,D63.1
281,D84.9
281,E53.9
281,E83.52
281,E86.0
281,G04.81
281,G89.11
281,G89.18
281,H01.009
281,H16
281,H16.9
281,H20.9
281,K11.7
281,K13.3
281,K13.79
281,L03.90
281,L08.89
281,L12.2
281,L13.9
281,L20.83
281,L29
281,L29.8
281,L29.9
281,L30.9
281,L68
281,L68.2
281,L68.3
281,L68.9
281,L98.9
281,M35.9
281,M48.8X9
281,M54.6
281,N17.9
281,N18.6
281,N18.9
281,N19
281,N28.9
281,O98.72
281,P28.89
281,P35.2
281,P35.8
281,P39.9
281,P81.9
281,P83.9
281,Q89.9
281,R06.5
281,R10.13
281,R10.9
281,R12
281,R20.2
281,R20.3
281,R20.8
281,R21
281,R23.8
281,R25.1
281,R29.818
281,R41.89
281,R46.1
281,R50.9
281,R52
281,R53.83
281,T50.905
281,T78.40
281,T88.7
281,W88.8
281,X58
281,Y84.2
281,Z33.1
281,Z37.9
281,Z56.89
281,001-139.99
281,042
281,042-042.99
281,052
281,052.0
281,052.7
281,052.9
281,053
281,053.19
281,053.2
281,053.20
281,053.29
281,053.9
281,054
281,054.0
281,054.1
281,054.10
281,054.2
281,054.3
281,054.40
281,054.43
281,054.72
281,054.79
281,054.9
281,057.9
281,058.29
281,058.89
281,075
281,078.5
281,079.53
281,079.99
281,090-099.99
281,099.9
281,104.9
281,134.1
281,136.9
281,204.00
281,279.3
281,296.99
281,314.0
281,314.00
281,323.9
281,338-338.99
281,338.1
281,364.3
281,370
281,370.40
281,370.9
281,388.44
281,455
281,455.6
281,521.20
281,528.2
281,528.6
281,528.9
281,530
281,530.9
281,556
281,556.2
281,556.8
281,556.9
281,569.49
281,585.6
281,585.9
281,682.9
281,686.9
281,692.9
281,698.9
281,704.1
281,707.9
281,709.8
281,709.9
281,740-759.99
281,759.3
281,759.5
281,759.82
281,759.9
281,771.1
281,771.2
281,780-789.99
281,780.09
281,780.60
281,780.79
281,780.96
281,780.99
281,781.99
281,782.1
281,790.8
281,796.4
281,797
281,89.7
281,910-919.99
281,919.4
281,995.3
281,E899
281,E906.4
